AuthorID,Author,Date,Content,Attachments,Reactions
"739988936092418122","k.sakanoshita","2026-05-09T23:08:26.3990000+09:00","お疲れ様でした！平野区のあたりはマッピングがまだまだな場所なので、ありがたくー。","",""
"844251370411786272","wish.f","2026-05-09T23:09:48.2210000+09:00","今日のMappyHourは明日のOSM概要説明のスライドを作っているのですが、
途中ですべての内容が文字化けしてしまってなんでやねん！っとなっています。","https://cdn.discordapp.com/attachments/1280905549227102210/1502673950361125055/image.png?ex=6a30b06c&is=6a2f5eec&hm=cceaab27d372493c9eb2ecd4be2523af22b88ee912e9600c62c066a230f5f532&","😅 (5)"
"739988936092418122","k.sakanoshita","2026-05-09T23:10:43.8260000+09:00","ドラクエ２のふっかつの呪文みたい！","",""
"739988936092418122","k.sakanoshita","2026-05-09T23:11:22.2870000+09:00","ありがとう！道路などを修正されている方がクロスさせてしまったのかな。とにかく感謝！","",""
"739988936092418122","k.sakanoshita","2026-05-09T23:12:53.1500000+09:00","お疲れ様です！来年の今頃はお世話になってそうな場所なので、よろしくお願いします！","","👍 (1)"
"844251370411786272","wish.f","2026-05-09T23:14:02.4770000+09:00","突然Noto Sans JPフォントのエラーが発生したみたいです笑","","😅 (2)"
"837915872663437332","nmaruichi0129","2026-05-10T00:17:43.9650000+09:00","接続する道路の方も精度が低かったので線形修正を行ったので、最初の方のみになりました。","https://cdn.discordapp.com/attachments/1280905549227102210/1502691045471682590/image.png?ex=6a30c057&is=6a2f6ed7&hm=f3c6f129dced757f75cd89639972fe57f6951d0e0ac68c0be69336ce0cf2ed92&",""
"824917397827354634","tom_konda","2026-05-10T02:27:26.6460000+09:00","今晩の成果です。桜森交差点付近が大分埋まりました。
https://www.openstreetmap.org/changeset/182430692","https://cdn.discordapp.com/attachments/1280905549227102210/1502723689114894457/image.png?ex=6a30debe&is=6a2f8d3e&hm=61a908a7841d5cf00a646fb4e7008fdd0fc3c1d740480eeb76aaa046938c0e92&","👍 (4)"
"282346512065888266","gray27","2026-05-10T08:51:04.4550000+09:00","昨夜の描き描き","https://cdn.discordapp.com/attachments/1280905549227102210/1502820225047859282/image.png?ex=6a3138a6&is=6a2fe726&hm=cb9f0d2f937557eb146dd3c8943a4a754a8c313cf98fa77eca641f18feed7346&,https://cdn.discordapp.com/attachments/1280905549227102210/1502820231926779986/image.png?ex=6a3138a8&is=6a2fe728&hm=1c2b95e642289c754300421f2b82a91cee25e08accbad820326aa4a7ae51ea79&","👍 (5)"
"606509455630270474","kussun0183","2026-05-10T13:53:05.6340000+09:00","こんにちは。OSMとuMapのことを紹介することになったので、簡単に紹介サイトを作りました。
久しぶりに著作権ページみたけど、
著作権表示が、@OpenStreetMap contributorsから、@OpenStreetMapに変わったのかな？
https://minamiosakasensyuwakayamatankenki.info/archives/2839?preview_id=2839&preview_nonce=bf9092648b&preview=true&_thumbnail_id=2845","",""
"282346512065888266","gray27","2026-05-10T14:55:04.1920000+09:00","WordPressの記事リンク、previewだからかな、見れなかったですー","",""
"282346512065888266","gray27","2026-05-10T14:55:42.9540000+09:00","2839?pre の?以後を消したら普通に見えた","",""
"257034912320716803","zaneo","2026-05-10T18:27:54.3300000+09:00","目標は、一時停止標識、横断歩道、車線数、制限速度、路面状況でした。","https://cdn.discordapp.com/attachments/1280905549227102210/1502965396653871204/image.png?ex=6a31171a&is=6a2fc59a&hm=372970eefa241c1900d17ca6e20517e9e2a2bc7d99e0dcbe3c060635c0226283&","👍 (4)"
"308205264220454923","westantenna","2026-05-10T22:51:57.2880000+09:00","四日市の中央通の通行方法が大きく変わったところを、ざっくり反映しました。大きな書き換えは緊張します。","https://cdn.discordapp.com/attachments/1280905549227102210/1503031845393010758/Screenshot_2026-05-10_at_22-18-44_OpenStreetMap.jpg?ex=6a30ac3c&is=6a2f5abc&hm=48c148e85afdd8e3a8ecc799fedb1ce96904d9de75afc3a4ddae8e572cd997bd&,https://cdn.discordapp.com/attachments/1280905549227102210/1503031846034870454/Screenshot_2026-05-10_at_22-31-38_OpenStreetMap.jpg?ex=6a30ac3d&is=6a2f5abd&hm=815f35ed1a48b979b4cb40a21b7ef87e28c7fc07d7b182048b718b5dd93ed232&","👍 (4)"
"1390087633496969299","nguyenhoangan1235","2026-05-13T11:34:30.8020000+09:00","この地域における、JAXAの森林被覆データをOpenStreetMapへインポートする作業のうち、20%が完了しました。現在は、マッピング済みの森林データに対する品質確認（QA）を行っており、その後、各森林データにJAXAへのクレジット情報を追加する作業を進めています。

この地域の作業が完了した暁には、機械学習への活用を通じて、衛星データの有効性をさらに高めることにつながるよう願っています。","https://cdn.discordapp.com/attachments/1280905549227102210/1503948527196438609/Screenshot_2026-05-12_at_22.30.31.png?ex=6a30b636&is=6a2f64b6&hm=468999a796079b0f9b1c6df78d1ac6a7480e59220f187fc2dd929ed914701ebf&","👍 (2)"
"1390087633496969299","nguyenhoangan1235","2026-05-13T11:36:55.0640000+09:00","データは現在、まだクリーンアップの段階にあります。データのQA（品質保証）を行うために、「divide and map. now.」を使用しています。
-> https://qa.damn-project.org/mappy/#area=2729","https://cdn.discordapp.com/attachments/1280905549227102210/1503949132400951456/Screenshot_2026-05-12_at_22.35.07.png?ex=6a30b6c7&is=6a2f6547&hm=697bcf0a18cf07960034e15eda8ad6b35ff3a06cf65433e25ea1fddffef67367&,https://cdn.discordapp.com/attachments/1280905549227102210/1503949133050810409/Screenshot_2026-05-12_at_22.35.58.png?ex=6a30b6c7&is=6a2f6547&hm=791565b845d1db6b1910f6ebe6cf46947a6a727f9a82b179a45830ab6b17c671&","👀 (4)"
"1489170265928630272","canunen_tomtom","2026-05-15T17:21:05.9560000+09:00","皆さん、こんにちは！

今週土曜日のMappy Hourにぴったりかもしれない、2つのMapRouletteチャレンジを共有させてください。日本における重複した道路セグメントと未接続の道路セグメントを特定・修正するチャレンジです。

🔹 重複した道路（Duplicated Highways）：https://mpr.lt/c/54967
🔹 未接続の道路（Disconnected Highways）：https://mpr.lt/c/54965

今週土曜日にマッピングするものをお探しでしたら、ぜひ挑戦してみてください！

==========
Hi everyone!
 
I'd like to share two MapRoulette challenges that might be a fit for this Saturday's Mappy Hour, focusing on identifying and fixing duplicated and disconnected highway segments in Japan

Duplicated Highways: https://mpr.lt/c/54967
Disconnected Highways: https://mpr.lt/c/54965

If you're looking for something to map this Saturday, feel free to give these a try!

Happy Mapping! 🗺️","","🕘 (2),💪 (1),👍 (1)"
"739988936092418122","k.sakanoshita","2026-05-16T20:59:58.3600000+09:00","Mappy Hour案内文
【MappyHourにご参加されるみなさまへ】
MappyHourは、みんなでOpenStreetMapを描いていくイベントです。

近所でも旅先でも、興味が湧いた場所から気楽に描いていきましょう。
まずは、このチャットに「何処を描きたいか」を投稿してみましょう。
大まかな都市名や駅名でOK。描きたいものがあればそれも合わせて！
地図の描き方が分からない人は、以下のサイトを読んでみてください。
それでも分からなければチャットで質問ください。早めに返答します。

LearnOSM（はじめてからのOpenStreetMapガイド）
https://learnosm.org/ja/beginner/

地図を描いている時（マッピング中）、どう描けば良いか分からない
ものが見つかったら、チャットで描き方を一緒に考えていきましょう。
もちろん、描いている時に気が付いたこと、面白い地物などがあれば
どんどんチャットでネタを提供していきましょう。
そして、地図を描いた後は、チャットで成果発表してみませんか？
https://osm.org で描いた辺りを表示して、URLをチャットに書けば
何処をマッピングしたのか、みんなに伝えることが出来ます。
※画面キャプチャを貼り付けるのも良いですねー（Copyright付けてね）
そうそう、地図を保存する時のコメントに「#MappyHourJapan」を
追記したら、以下のサイトのHashtagsランキングに掲載されるかも？

https://osmstats.neis-one.org/

それでは、みなさん楽しくいきましょう。","","👍 (3)"
"1265612705079754807","hokkosha","2026-05-16T21:09:47.5170000+09:00","久しぶりの参加です。
GW沖縄旅行中に体調を崩し、帰ってきてから寝込んでOSMの連続編集記録が199日で途切れてしまいました😭 
今年こそ365日編集を達成したかったのに無念…

復活してから気を取り直してマッピングも再開。
沖縄本島も中部までいくとあまりマッピングが進んでいない箇所があり、レンタカーで幹線道路を通り過ぎただけではありますが、イオンモール沖縄ライカムという巨大モールの周辺の森林などが全然描かれていなかったところをちょっと埋めました。","https://cdn.discordapp.com/attachments/1280905549227102210/1505180464179314708/Screenshot_From_2026-05-16_20-58-16.png?ex=6a313d0b&is=6a2feb8b&hm=045d7c4758dd624e6029503e26f42cd4e31df686ed07e25d76400293d2ea7b1e&,https://cdn.discordapp.com/attachments/1280905549227102210/1505180464602681405/Screenshot_From_2026-05-16_09-49-34.png?ex=6a313d0b&is=6a2feb8b&hm=ea72f3ffe1f082ee1253cd7e3577a7172bb5baa16705add21828d976f4b2b076&,https://cdn.discordapp.com/attachments/1280905549227102210/1505180465009659975/Screenshot_From_2026-05-16_21-00-39.png?ex=6a313d0b&is=6a2feb8b&hm=a4bbe063a9d2d09c3d7ee415ad5bdecc1e7e17575046f20eddf4dd1e31cf2ee9&","👍 (4),😭 (2)"
"739988936092418122","k.sakanoshita","2026-05-16T21:11:22.6640000+09:00","お疲れ様です。体調不良の中、無理せずご参加くださいー。","",""
"1265612705079754807","hokkosha","2026-05-16T21:12:44.1330000+09:00","ありがとうございます。
ちなみに現地でもあまりパソコン開く気力がなかったのですが、現地ではEvery Doorでホテル周辺のマンションの名前だけ入れてなんとか連続編集つないだりしてました。
普段はJOSMですが、スマホアプリという選択肢があることは大事ですね。","","👍 (1)"
"633050533745262611","junkyard.critter","2026-05-16T21:22:48.0580000+09:00","初めての参加です！
東京の東急目黒線の西小山駅～洗足駅周辺をマッピングしようと思います","","👏 (7)"
"739988936092418122","k.sakanoshita","2026-05-16T21:30:54.1050000+09:00","始めまして！意外と首都圏のマッピングはまだまだなのでありがたい！よろしくお願いしますね！","","🤝 (1)"
"824917397827354634","tom_konda","2026-05-16T21:33:27.4900000+09:00","こんばんは。
本日も相模大塚駅の辺り（今回は北方向）のマッピングをしていこうと思います。","","👍 (4)"
"739988936092418122","k.sakanoshita","2026-05-16T21:39:49.6990000+09:00","お疲れ様です！今週も引き続きよろしくお願いしますね！","","👍 (1)"
"739988936092418122","k.sakanoshita","2026-05-16T21:40:46.1070000+09:00","","","👍 (1)"
"739988936092418122","k.sakanoshita","2026-05-16T21:40:46.4760000+09:00","そうそう、マッピングのネタが無い方は、ご提案頂いたMapRoulette如何でしょうか？","",""
"1409094497165512785","qing_06282","2026-05-16T21:48:50.2850000+09:00","こんばんは
桜島の道路形状修正など調整をしていきます","","👍 (3),🌋 (3)"
"739988936092418122","k.sakanoshita","2026-05-16T21:49:36.3590000+09:00","お疲れ様です！桜島はいつか行きたい場所！
マッピングよろしくお願いします！","","👍 (1)"
"837915872663437332","nmaruichi0129","2026-05-16T22:33:46.3380000+09:00","本日、(西風新都と免許鵜センター間に)新しい道路がOSMに(現地に道路名の表示は無かった気がするが、)「西風新都環状線」と言う名称で描かれているの気づき、Mapillary用の写真を撮りとgpx取りに(70km弱の)サイクリングを行いました。
上記の道は、航空写真では工事中の状態ではっきりとはわからない気がしていますが、地理院時地図には記載されています。
その際に他の新しい道が完成しているの気づきました。
前の日曜日に最近に描いていた住宅団地の(70km弱の)サイクリングでの現地照査とmapillary の写真撮影+アップロードを行っています。(←来週以降になりそう)
まだOSMに描かれていない「その際に他の新しい道」を描いておこうと思います。こちらは久しぶりにGNSSのトレースログの情報からになります。(描いた後でMapillaryにアップします)","https://cdn.discordapp.com/attachments/1280905549227102210/1505201598517874839/image.png?ex=6a30a7fa&is=6a2f567a&hm=888549db9baf1a317edb7f85c09dfa5fc0be28fc227ed3ec50ea87b385efa506&","👍 (6),❤️ (1)"
"633050533745262611","junkyard.critter","2026-05-16T22:55:09.7380000+09:00","眠くなってきましたので今日はここまでにします！
https://www.openstreetmap.org/changeset/182743545
明日続けます！","","👍 (4),😪 (1)"
"739988936092418122","k.sakanoshita","2026-05-16T22:57:58.0280000+09:00","お疲れ様でした！新しい道ってわくわくしますねー。引き続きよろしくお願いします！","","👍 (1)"
"524090747952037888","nyampire3568","2026-05-16T22:59:39.6210000+09:00","Plateau用Rapidの改修をしています。
基本的にClaude codeさん任せなので、僕的にはポチポチ内容見ながらOKだしたりツッコミしたりしています。
バグを取ったり、Upstreamの改修を取り込んだりして、来週はデータ更新をしようかな、というところ。
そこそこ使い勝手よくなってきたと、自己肯定感あげております（）

https://rapid.nyampire.info/","","👍 (7)"
"739988936092418122","k.sakanoshita","2026-05-16T23:00:15.3580000+09:00","お疲れ様でした！変更セットのコメントも丁寧で良い感じですね！","","☺️ (2)"
"282346512065888266","gray27","2026-05-16T23:43:32.9500000+09:00","https://www.openstreetmap.org/changeset/182746014 branchやらaddr:*やらをちょっとお手入れ
本業をさっき終わらせてきたのでちょっとだけ。","","❤️ (6),🎉 (1)"
"1409094497165512785","qing_06282","2026-05-16T23:52:07.5380000+09:00","natural=screeとnatural=woodの調整でちょっとは航空写真に寄せることができたかなーと","https://cdn.discordapp.com/attachments/1280905549227102210/1505221316868046898/FireShot_Capture_085_-_Easy_Changeset_Viewerver_2025_03_29_-_k-sakanoshita.github.io.png?ex=6a30ba57&is=6a2f68d7&hm=5a6a5bfb96ebe59f31be81c7902efba307e1d7cfd6a560fda1d8e0e4cc9376e1&","👍 (3)"
"739988936092418122","k.sakanoshita","2026-05-16T23:55:53.4270000+09:00","お疲れ様です。かなり良くなった感じがしますね。こういった感じでPLATEAUのデータが使えるのは理想的だなと思います。これを使ったワークショップとか開けたらいいけど、興味持ってくれる方がいるかなぁ。","",""
"739988936092418122","k.sakanoshita","2026-05-16T23:57:53.4770000+09:00","お疲れ様でした！お店の追加は嬉しいですねー。","","🐈 (1)"
"837915872663437332","nmaruichi0129","2026-05-17T00:33:46.3670000+09:00","本日の編集です。
今回追加したかった新しい道(1本のウェイ)に対して既存の未舗装だった護岸道路と接続と障害物(車両止め?)は別の編集で設定したいと思います。
また上記の道を含む本日サイクリング分のMapillaryのアップロード中です。","https://cdn.discordapp.com/attachments/1280905549227102210/1505231798215512254/image.png?ex=6a30c41a&is=6a2f729a&hm=e16358346df07d3068897d1c9f8551f0b0e2f289ef2a45cd3337b20cc074680e&","👍 (4)"
"824917397827354634","tom_konda","2026-05-17T00:47:00.3930000+09:00","今晩の成果です。
本当はもう2ブロックぐらいやりたかったのですが、気力が持たず断念。
https://www.openstreetmap.org/changeset/182748799","https://cdn.discordapp.com/attachments/1280905549227102210/1505235128383832294/image.png?ex=6a30c734&is=6a2f75b4&hm=aee26eadfb401797c5d5336daafac4d038d07861458cd4af7fc347d2f0f90a70&","👍 (5)"
"282346512065888266","gray27","2026-05-19T21:29:49.6300000+09:00","今日はちょこっと現地","https://cdn.discordapp.com/attachments/1280905549227102210/1506272669748695110/image.png?ex=6a3141bd&is=6a2ff03d&hm=1f5bb5ffed1b83a0e24265878e04317d99d300c1168cdde0f7ca7db62f51e2a5&","👍 (3)"
"282346512065888266","gray27","2026-05-19T21:49:22.5320000+09:00","気づいたら所沢駅南西部～ドーム周辺の宅地が全部描かれてる…","","👍 (5)"
"293741768153890827","mapconcierge","2026-05-21T11:18:39.4690000+09:00","青学の授業で、RapiD 経由の PLATEAU インポートを学生たちに試してもらいました！
南側の東村山市は PLATEAU建物インポート済みなので、これで面的に接続されたと思います。

特に、狭山丘陵を活動拠点としている公益財団法人 トトロのふるさと基金さんが活動のなかでOSM使われていたので優先しました！","","👍 (5)"
"282346512065888266","gray27","2026-05-21T11:20:24.3280000+09:00","そりゃーあっという間に進むわけだ！","","❤️ (1)"
"293741768153890827","mapconcierge","2026-05-21T11:22:40.2060000+09:00","今どきの大学生初心者に建物入力作業を計測させましたが、背景の航空写真がクリアでテンポよくいくと 100建物/min くらいのスピードがでています。取りこぼしの建物は Validator として古橋がチェックしてフォローアップしています。","","👍 (3)"
"282346512065888266","gray27","2026-05-21T13:12:08.2150000+09:00","久々に`addr`タグ触ってます","https://cdn.discordapp.com/attachments/1280905549227102210/1506872197614932008/image.png?ex=6a30cd18&is=6a2f7b98&hm=0f2e7854a60f2aa5cee6b67c36301eee66071db9bddeb31eaa493c32b137a6ae&","👍 (5)"
"524090747952037888","nyampire3568","2026-05-21T20:09:15.0550000+09:00","rapid plateauですが、いま、ジオメトリが壊れてるのを入れ替えてます。
明日くらいまでかかるはず。","","📥 (2),📤 (2),👍 (3)"
"524090747952037888","nyampire3568","2026-05-23T15:01:59.0730000+09:00","Rapid Plateauのデータ入れ替えと、Relationの投入機能追加、完了しました！
https://rapid.nyampire.info/","",""
"524090747952037888","nyampire3568","2026-05-23T15:03:13.2280000+09:00","ストレージを増強したので、少し余裕ができました。
対象の都市を増やす事が可能です。
2025年に追加された自治体も対象にできるかと思います。

https://front.geospatial.jp/plateau_portal_site/","","👍 (3)"
"739988936092418122","k.sakanoshita","2026-05-23T20:58:28.3010000+09:00","Mappy Hour案内文
【MappyHourにご参加されるみなさまへ】
MappyHourは、みんなでOpenStreetMapを描いていくイベントです。

近所でも旅先でも、興味が湧いた場所から気楽に描いていきましょう。
まずは、このチャットに「何処を描きたいか」を投稿してみましょう。
大まかな都市名や駅名でOK。描きたいものがあればそれも合わせて！
地図の描き方が分からない人は、以下のサイトを読んでみてください。
それでも分からなければチャットで質問ください。早めに返答します。

LearnOSM（はじめてからのOpenStreetMapガイド）
https://learnosm.org/ja/beginner/

地図を描いている時（マッピング中）、どう描けば良いか分からない
ものが見つかったら、チャットで描き方を一緒に考えていきましょう。
もちろん、描いている時に気が付いたこと、面白い地物などがあれば
どんどんチャットでネタを提供していきましょう。
そして、地図を描いた後は、チャットで成果発表してみませんか？
https://osm.org で描いた辺りを表示して、URLをチャットに書けば
何処をマッピングしたのか、みんなに伝えることが出来ます。
※画面キャプチャを貼り付けるのも良いですねー（Copyright付けてね）
そうそう、地図を保存する時のコメントに「#MappyHourJapan」を
追記したら、以下のサイトのHashtagsランキングに掲載されるかも？

https://osmstats.neis-one.org/

それでは、みなさん楽しくいきましょう。","","👍 (5)"
"739988936092418122","k.sakanoshita","2026-05-23T21:18:55.2110000+09:00","じー。","","😅 (1),👀 (1)"
"837915872663437332","nmaruichi0129","2026-05-23T21:18:59.1570000+09:00","こんばんは、
先々週の日曜日に最近に描いていた住宅団地の(70km弱の)サイクリングで現地調査(+mapillary)を元に公園など名前を確認した情報を加えたいと思います。
住宅団地内の公園のほとんどは、現状は住宅地扱いになっているので分割することになります。","","👍 (5)"
"739988936092418122","k.sakanoshita","2026-05-23T21:19:48.6260000+09:00","お疲れ様です！70kmってすごい距離ですね。公園マッピングよろしくお願いします！","","👍 (1)"
"844251370411786272","wish.f","2026-05-23T21:27:51.8900000+09:00","こんばんは
Civic Tech Forum の前後に周辺のサーベイをしてきたので、編集していこうと思います。","","👍 (5)"
"1409094497165512785","qing_06282","2026-05-23T21:31:03.5190000+09:00","こんばんは
数年放置されていた地図メモつぶしにサーベイしてきたので反映します","","👍 (4)"
"902376680004407367","sava_god","2026-05-23T21:31:07.9260000+09:00","こんばんは、初参加ですがよろしくお願いします。卒研のため住宅街をマッピングしようと思います。","","👍 (6)"
"837915872663437332","nmaruichi0129","2026-05-23T21:32:45.5590000+09:00","ちょっとジロ・デ・イタリアを見ながら開始の投稿をしていました。(時々書くのを忘れて、TV見てました。)
「70km弱」は、先週の投稿のコピぺだったりしますが、正確には、 5/10 に 68.7km
先週の 5/16 が、 76km のサイクリングしていました。
(GPSの取得に使っている サイクルコンピュータ(Garmin) の関係で半月ぐらいに200km走るチャレンジをやってみようとしたためだったりします。)
最近は、一回のサイクリングでは 100km以下の短い距離しか走れていませんけどね。","",""
"739988936092418122","k.sakanoshita","2026-05-23T21:44:12.8310000+09:00","今日はありがとう！マッピングよろしくお願いします！","",""
"739988936092418122","k.sakanoshita","2026-05-23T21:45:06.6120000+09:00","100km以下が短い距離とはー。サーベイし放題ですね。すごい。","",""
"739988936092418122","k.sakanoshita","2026-05-23T21:45:51.2150000+09:00","お疲れ様です！おー。地図メモを解消させるのは地味に大事なのでありたがたく！","",""
"739988936092418122","k.sakanoshita","2026-05-23T21:46:57.3980000+09:00","お疲れ様です！始めまして！卒研ですか、何か気になることとか、分からないこと。協力が欲しいことがあれば、お気軽に、このチャンネんでお問い合わせくださいー。","",""
"902376680004407367","sava_god","2026-05-23T21:49:05.0760000+09:00","昨日の夜、国土地理院のオレンジ枠を、自動検出し、補助するようなプログラムを作成しようとしたのですが、うまくいかず諦めました。","",""
"739988936092418122","k.sakanoshita","2026-05-23T21:50:16.4150000+09:00","ええと。それは禁止されている行為なので、止めて頂きたく（OpenStreetMap Foundation Japanが国土地理院とそう調整したハズです）。","",""
"902376680004407367","sava_god","2026-05-23T21:51:39.4660000+09:00","そうなんですね、知りませんでした","",""
"902376680004407367","sava_god","2026-05-23T21:52:13.3410000+09:00","どちらかというと、密集度の計算の補助のため導入したく試行錯誤していました。","",""
"739988936092418122","k.sakanoshita","2026-05-23T21:53:43.4820000+09:00","ここに書いてあったりします。
って、普通はみんな見る場所でも無いので、知らないのは仕方ないかなと。
https://wiki.openstreetmap.org/wiki/JA:GSImaps","","👍 (4)"
"739988936092418122","k.sakanoshita","2026-05-23T21:54:18.3720000+09:00","具体的には「地理院タイルのデータを形式変換や抽出してインポートすることは許可されていません。」となります。","",""
"739988936092418122","k.sakanoshita","2026-05-23T21:55:10.5760000+09:00","ざっくりとした場所を教えて下さいな。私も少しならマッピングするのでー。","",""
"902376680004407367","sava_god","2026-05-23T21:56:14.8910000+09:00","石川県金沢市の犀川と浅野川に挟まれた領域全ての建物マッピングをしています。","","👍 (3)"
"902376680004407367","sava_god","2026-05-23T21:57:27.3960000+09:00","qgisやflo-2dでの洪水、氾濫シュミレーションに必要なため作成しています。","",""
"739988936092418122","k.sakanoshita","2026-05-23T21:59:21.8900000+09:00","あー。なるほど。ここはマッピングのしがいがありますね（金沢のど真ん中）。","",""
"739988936092418122","k.sakanoshita","2026-05-23T22:00:37.8800000+09:00","金沢駅の辺りは再開発していて、航空写真や地理院地図の更新が間に合っていないので、既に書かれている場所を修整する際は慎重（明らかに古いと分かる場所に絞る）にマッピング頂けるとありがたく","",""
"902376680004407367","sava_god","2026-05-23T22:02:13.6090000+09:00","一応グーグルマップとの２画面で確認しながら作業していますが、参照先のおすすめなどはありますでしょうか？","",""
"739988936092418122","k.sakanoshita","2026-05-23T22:03:56.0180000+09:00","ええと、Google Mapsの参照はしないようにお願いします。これはGoogle Mapsをコピーしていると判断されるのを避けるためです。","",""
"902376680004407367","sava_god","2026-05-23T22:04:36.8800000+09:00","おすすめの航空写真などはありますか","",""
"1409094497165512785","qing_06282","2026-05-23T22:04:56.3200000+09:00","ベースは国土地理院 全国最新写真(シームレス)
- Mapbox衛星画像
- Bing Maps Aerial
- Esri World Imagery
がシームレスより最新の場合があるので、
経年変化（住宅・ミニ団地やソーラーパネルなど）を見つけて採用してます
ただし、3つの航空写真は要位置修正です","","👍 (3)"
"902376680004407367","sava_god","2026-05-23T22:11:52.5370000+09:00","参考にさせていただきます。","",""
"1409094497165512785","qing_06282","2026-05-23T22:13:30.6800000+09:00","調べたところ、金沢市は
地理院: 2007
https://maps.gsi.go.jp/#14/36.572527/136.655159/&base=std&ls=std%7Cgsi-compare-photo&blend=0&disp=11&lcd=gsi-compare-photo&vs=c1g1j0h0k0l0u0t0z0r0s0m0f1&d=m
Esri: 2026-02-26
https://livingatlas.arcgis.com/wayback/#mapCenter=136.64484%2C36.57928%2C15&mode=explore&active=64001","","👍 (1)"
"844251370411786272","wish.f","2026-05-23T22:19:29.3210000+09:00","最近のサーベイとの比較での体感ですが、
金沢周辺はMapbox衛星画像が最新だと思います
ご参考まで","","👍 (1)"
"837915872663437332","nmaruichi0129","2026-05-23T22:27:12.8620000+09:00","昔は、160〜200kmのサイクリング年に数度はやって居たんですけど。(200kmは過去一回のみ)
> 100km以下が短い距離とはー。サーベイし放題ですね。すごい。
100km以上のサイクリングを優先していると気になるところで止まってのサーベイが出来ません。
片道70kmで往復140kmぐらいになるしまなみ海道でサーベイしたのが最長かなって思って見てみると……。

下記の様に自転車通行可の歩道が、`highway=cycleway` にされていました。(自転車専用どうで無いのでまずいですね。 https://wiki.openstreetmap.org/wiki/JA:Japan_tagging)
https://www.openstreetmap.org/way/162654198 (来島海峡大橋)
https://www.openstreetmap.org/way/753252343 (伯方橋/大島大橋)
ただ、2年前に`highway=cycleway` に設定された方が、`highway=footway` に戻していた例もあったので、戻し忘れかな……。
私自身の編集内容でもあまり良くないのもあったので(すぐに取りかかる気力は無いので)いずれ直したいと思います。","","🚲 (2),👍 (1)"
"902376680004407367","sava_god","2026-05-23T22:33:52.9840000+09:00","ドーナツ型の構造物はどのようにマッピングすればいいのでしょうか？","",""
"1409094497165512785","qing_06282","2026-05-23T22:36:58.5910000+09:00","パッと説明できそうにないので...
https://learnosm.org/ja/beginner/id-editor/#マルチポリゴンの描き方
https://learnosm.org/ja/josm/josm-relations/#マルチポリゴンリレーションの作成","",""
"902376680004407367","sava_god","2026-05-23T22:51:15.4300000+09:00","出来ました、ありがとうございます","","👍 (1)"
"739988936092418122","k.sakanoshita","2026-05-23T23:34:14.0750000+09:00","とりあえず、金沢の海側をマッピング！","https://cdn.discordapp.com/attachments/1280905549227102210/1507753529681645620/image.png?ex=6a30b626&is=6a2f64a6&hm=067976c6a478083a6e46ae7cd12091f3e11b07f4200ef3f13b00bdb9dc2f9570&","👍 (4)"
"524090747952037888","nyampire3568","2026-05-23T23:36:22.2770000+09:00","マッピングではないですが、Rapid Plateauの対象都市が、どのくらいの建物投入率なのか、を、一覧化できるダッシュボードを作ろうとしています。
他にもつくりたいものあるのだけど、こう、OSMFJの事務作業しろ、という冷静な声も脳内にあり、はい。","","😅 (1)"
"524090747952037888","nyampire3568","2026-05-23T23:37:53.4910000+09:00","こう、Githubの草表示みたいなかんじで、自分がどれだけ今週・今月に、何をマッピングして何をがんばったか、サマリして褒めてくれるメールを送る、みたいな要約サービスがほしいんですよね。
みんながんばってるんだから、褒められるべきじゃん。","","👍 (4)"
"1409094497165512785","qing_06282","2026-05-24T00:04:28.0160000+09:00","天文館は俺の技量じゃサーベイ、マッピングできない...","https://cdn.discordapp.com/attachments/1280905549227102210/1507761137834393783/FireShot_Capture_087_-_Easy_Changeset_Viewerver_2025_03_29_-_k-sakanoshita.github.io.png?ex=6a30bd3c&is=6a2f6bbc&hm=51f6ea2992422cf9fdd3cb2f1997db1aa393d7725ceb7fbfd3e18602fe4c008b&,https://cdn.discordapp.com/attachments/1280905549227102210/1507761138446893066/FireShot_Capture_086_-_OpenStreetMap_-_www.openstreetmap.org.png?ex=6a30bd3c&is=6a2f6bbc&hm=df92c09128f8618680187b302ad3b1502b909e9e96571fa9e751a0560e1abf76&","👍 (6)"
"282346512065888266","gray27","2026-05-24T00:08:17.7120000+09:00","日本国内の`addr`タグを`addr:*`に分解し終わりました","https://cdn.discordapp.com/attachments/1280905549227102210/1507762101492518932/image.png?ex=6a30be21&is=6a2f6ca1&hm=77e1cf7b2292e2d9a9fce34815b71dc17d073a9f01b1e16dca905d64022f283b&","🎉 (8)"
"844251370411786272","wish.f","2026-05-24T00:24:47.2470000+09:00","本日の成果です
うめきたの森も少しずつ様子が見えて、新梅田シティの一部も道路工事で用地が削られて、全体の完成が近づいてきてますね。","https://cdn.discordapp.com/attachments/1280905549227102210/1507766251479503049/image.png?ex=6a30c1ff&is=6a2f707f&hm=7aa62e812ea25ddb17286521318e890c423ceea013b8a92163567571f2fc9550&","👍 (5)"
